"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"02/22/2015","Egg, Large","Breakfast","2.0","Each","143","9.94","12.57","0.78","0.77","0","423","140"
"02/22/2015","Bread Whole Wheat Sprouted","Breakfast","2.0","Servings","180","1","10","38","4","10","0","320"
"02/22/2015","Cheese, Lite Cheddar, 1 oz Slice","Breakfast","1.0","Slice","70","4.50","8","0.18","0","0","12","170"
"02/22/2015","Rolls, Hoagie, Whole Wheat, Med","Lunch","1.0","Each","250","4.42","8.18","48.3","7.95","7.5","0","449.32"
"02/22/2015","Lunchmeat, Turkey Roll, Slice","Lunch","3.0","Pieces","76","1.29","11.54","3.92","0","0","26.52","812.76"
"02/22/2015","Cheese, Cheddar, Slice","Lunch","2.0","Each","226","18.56","13.94","0.72","0.29","0","58.80","347.76"
"02/22/2015","Salad Dressing, Real Mayonnaise","Lunch","2.0","Tablespoons","194","21.54","0","0","0","0","10.77","150.77"
"02/22/2015","Bacon, Uncured, Apple Smoked","Lunch","1.0","Piece","90","7","5","0","0","0","15","240"
"02/22/2015","French Fries","Lunch","1.0","Each","400","18","7","54","0","2","0","245"
"02/22/2015","Asparagus Risotto","Dinner","1.5","Cups","300","13.50","7.50","34.50","4.50","1.50","30","300"
"02/22/2015","Turkey Meatballs","Dinner","8.0","Pieces","400","16","48","20","4","8","120","1600"
"02/22/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"02/22/2015","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","23.17","5.35","0","2.23"
"02/22/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"02/22/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"02/22/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"02/22/2015","Oranges, Med, Fresh","Snacks","1.0","Each","62","0.16","1.23","15.39","12.25","3.14","0","0"
"02/21/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"02/21/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"02/21/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"02/21/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"02/21/2015","Egg, Poached, Large","Lunch","2.0","Each","142","9.90","12.52","0.78","0.77","0","422","294"
"02/21/2015","Bread Whole Wheat Sprouted","Lunch","2.0","Servings","180","1","10","38","4","10","0","320"
"02/21/2015","Butter, Salted","Lunch","1.0","Tablespoon","100","11.36","0.12","0.1","0.1","0","30.10","80.64"
"02/21/2015","Sausage, Chorizo, Pork & Beef, Link","Lunch","0.5","Each","137","11.48","7.23","0.56","0","0","26.40","370.50"
"02/21/2015","Potatoes, Cooked in Skin, Peeled, Diced","Lunch","1.0","Cup","136","0.16","2.92","31.40","1.36","2.81","0","6.24"
"02/21/2015","Hollandaise Sauce","Lunch","0.125","Cup","135","12","3","6","n/a","n/a","120","1050"
"02/21/2015","Corn, Yellow, Sweet, Kernels","Lunch","0.25","Cup","33","0.52","1.26","7.20","2.41","0.77","0","5.78"
"02/21/2015","Bread, Sourdough","Lunch","1.0","Slice","185","1.17","7.52","36.12","1.64","1.54","0","416"
"02/21/2015","Brainwash Bacon Blue Burger","Dinner","1.0","Serving","892","60.92","74.1","7.52","3.67","1.17","237.18","1352.2"
"02/21/2015","French Fries","Dinner","1.0","Each","400","18","7","54","0","2","0","245"
"02/21/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"02/21/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"02/21/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"02/21/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"02/21/2015","Beer","Snacks","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"02/21/2015","Ice Cream, Vanilla","Snacks","1.0","Cup","273","14.52","4.62","31.15","28.1","0.92","58.8","105.60"
"02/20/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"02/20/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"02/20/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"02/20/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"02/20/2015","Fish, Cod, Cooked","Lunch","12.0","Ounces","357","2.75","78.3","0","0","0","159.80","309.40"
"02/20/2015","Yams, Domestic, Mashed, Canned","Lunch","0.75","Cup","193","0.38","3.79","44.35","10.42","3.25","0","143.44"
"02/20/2015","Squash, Zucchini, w/ Skin, Slices","Lunch","20.0","Pieces","31","0.58","2.18","5.60","4.50","1.80","0","14.40"
"02/20/2015","Oil, Olive, Extra Virgin","Lunch","1.0","Teaspoon","40","4.67","0","0","0","0","0","0"
"02/20/2015","Broccoli","Dinner","1.0","Cup","31","0.33","2.54","5.98","1.53","2.34","0","29.70"
"02/20/2015","Squash, Zucchini, w/ Skin, Large","Dinner","1.0","Each","55","1.3","3.91","10.5","8.7","3.23","0","25.84"
"02/20/2015","Oil, Olive, Extra Virgin","Dinner","1.0","Teaspoon","40","4.67","0","0","0","0","0","0"
"02/20/2015","Pork, Tenderloin, Cooked","Dinner","3.0","Ounces","125","3.37","22.13","0","0","0","62.5","48.45"
"02/20/2015","Pork Belly","Dinner","2.0","Ounces","160","14","8.67","0","0","0","30","233.33"
"02/20/2015","Soup, Broccoli, Garden","Dinner","16.0","Fluid ounces","158","2.96","5.91","29.57","11.83","5.91","9.86","1163.22"
"02/20/2015","Apple, Small","Snacks","1.0","Each","77","0.25","0.39","20.58","15.48","3.58","0","1.49"
"02/20/2015","Cream, Half & Half","Snacks","2.0","Tablespoons","39","3.45","0.89","1.29","0.5","0","11.10","12.30"
"02/20/2015","Ice Cream, Vanilla","Snacks","0.5","Cup","137","7.26","2.31","15.58","14.1","0.46","29.4","52.80"
"02/20/2015","Apple, Small","Snacks","1.0","Each","77","0.25","0.39","20.58","15.48","3.58","0","1.49"
"02/20/2015","Blueberry Preserves","Snacks","1.25","Tablespoons","63","0","0","16.25","15","0","0","6.25"
"02/20/2015","Bread Whole Wheat Sprouted","Snacks","1.0","Serving","90","0.50","5","19","2","5","0","160"
"02/20/2015","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"02/19/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"02/19/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"02/19/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"02/19/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"02/19/2015","Brussels Sprouts","Lunch","2.0","Cups","240","6","12","36","16","20","0","420"
"02/19/2015","Chicken Breast Skinless - Raw","Lunch","8.0","Ounces","240","4","50","0","0","0","140","20"
"02/19/2015","Butter, Salted","Lunch","1.0","Tablespoon","100","11.36","0.12","0.1","0.1","0","30.10","80.64"
"02/19/2015","Pizza 14 (Amici's Combo Scaled)","Dinner","0.125","Each","285","14.50","12.50","26","n/a","n/a","35","285"
"02/19/2015","Meal, Sweet & Sour Diced Pork","Dinner","4.0","Ounces","192","4.80","14.40","23.20","23.20","0","32","432"
"02/19/2015","Egg, Large","Dinner","2.0","Each","143","9.94","12.57","0.78","0.77","0","423","140"
"02/19/2015","Shrimp Dumplings","Dinner","2.0","Pieces","63","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"02/19/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"02/19/2015","Pear, Medium","Snacks","1.0","Each","103","0.21","0.68","27.52","17.44","5.52","0","1.78"
"02/19/2015","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","14.43","3.7","0","1.18"
"02/19/2015","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"02/19/2015","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"02/19/2015","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","14.43","3.7","0","1.18"
"02/19/2015","Cupcakes, Vanilla","Snacks","1.0","Each","210","10","1","32","24","0","5","170"
"02/19/2015","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"02/18/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"02/18/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"02/18/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"02/18/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
