"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"10/12/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"10/12/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"10/12/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"10/12/2014","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"10/12/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"10/12/2014","Salmon, Wild Pink Alaskan, Canned","Lunch","6.0","Ounces","180","3","39","0","0","0","60","180"
"10/12/2014","Bread Whole Wheat Sprouted","Lunch","1.5","Servings","135","0.75","7.50","28.50","3","7.50","0","240"
"10/12/2014","Fire Roasted Green Chiles, Diced","Lunch","8.0","Tablespoons","20","0","0","4","7.47","0","0","700"
"10/12/2014","Spinach & Kale Greek Yogurt Dip","Dinner","4.0","Tablespoons","60","5","2","2","2","0","10","300"
"10/12/2014","Raisin Rosemary Crisps","Dinner","8.0","Pieces","65","1.82","2.18","11.64","4.36","0.73","0","90.91"
"10/12/2014","Wine, Champagne","Dinner","3.0","Fluid ounces","68","0","0","1.65","0","0","0","0"
"10/12/2014","Potatoes, Red, Baby, Cooked","Dinner","2.0","Cups","303","0.51","7.82","66.61","4.86","6.12","0","40.80"
"10/12/2014","Apple, Medium","Dinner","1.0","Each","95","0.31","0.47","25.13","18.91","4.37","0","1.82"
"10/12/2014","Butter, Salted","Dinner","2.0","Teaspoons","68","7.68","0.8","0.1","0.1","0","20.35","54.53"
"10/12/2014","Pork, Ribs, Spareribs, Braised","Dinner","2.0","Ounces","225","17.17","16.47","0","0","0","68.57","52.70"
"10/12/2014","Wine, Red","Dinner","4.0","Fluid ounces","100","0","0.8","3.7","0.73","0","0","4.70"
"10/12/2014","Salmon","Dinner","2.0","Ounces","95","5","12","0","0","0","35","27.50"
"10/12/2014","Ice Cream, Vanilla","Dinner","0.5","Cup","137","7.26","2.31","15.58","14.1","0.46","29.4","52.80"
"10/12/2014","Cake, Chocolate, Chocolate Frosted","Dinner","2.0","Ounces","207","9.27","2.32","30.85","0","1.58","23.73","188.71"
"10/12/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","23.17","5.35","0","2.23"
"10/11/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"10/11/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"10/11/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"10/11/2014","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"10/11/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"10/11/2014","Sushi, Smoked Salmon Roll","Lunch","8.0","Pieces","264","3.52","7.4","47.52","5.28","3.52","7.4","457.60"
"10/11/2014","Rice, White, Medium Grain, Cooked","Lunch","0.75","Cup","181","0.29","3.32","39.88","0","0.42","0","0"
"10/11/2014","Pasta, Penne","Dinner","0.75","Cup","300","1.50","10.50","61.50","3","3","0","0"
