"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"07/21/2013","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"07/21/2013","Egg, Large","Breakfast","2.0","Each","143","9.94","12.57","0.78","423","140"
"07/21/2013","Egg Whites","Breakfast","0.25","Cup","33","0","6.67","0","0","100"
"07/21/2013","Lite Shredded Three Cheese Blend","Breakfast","0.25","Cup","80","4","8","1","15","135"
"07/21/2013","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"07/21/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"07/21/2013","Beer","Lunch","12.0","Fluid ounces","153","0","1.64","12.64","0","14.24"
"07/21/2013","Crackers, Saltine","Lunch","3.0","Each","38","0.80","0.86","6.69","0","100.44"
"07/21/2013","Beef, Brisket, Whole, Cooked, 0 Trim","Lunch","5.5","Ounces","453","30.42","41.75","0","144.93","101.29"
"07/21/2013","Rolls, French Demi","Lunch","0.5","Each","150","0.50","5","32","0","310"
"07/21/2013","Sauce, BBQ","Lunch","0.25","Cup","105","0.20","0","25.38","0","783.30"
"07/21/2013","Macaroni & Cheese","Lunch","0.5","Cup","120","5","4.50","14","7.50","375"
"07/21/2013","Pork, Ribs, Country Style, Cooked","Lunch","3.0","Ounces","279","21.55","19.90","0","78.25","44.23"
"07/21/2013","Risotto","Dinner","1.0","Cup","600","0","12","132","0","1120"
"07/21/2013","Chicken, Breast, Grilled","Dinner","4.0","Ounces","124","4","22","0","65","186.67"
"07/21/2013","Artichoke, Hearts, California Style, Marinated","Dinner","0.25","Cup","75","6.76","1.50","3","0","315.32"
"07/21/2013","Sun Dried Tomatoes","Dinner","1.0","Tablespoon","9","0.10","0.48","1.88","0","70.71"
"07/21/2013","Feta, Light","Dinner","1.0","Ounce","40","1.50","5","1","5","370"
"07/21/2013","Beef, Brisket, Whole, Cooked, 0 Trim","Dinner","5.5","Ounces","453","30.42","41.75","0","144.93","101.29"
"07/21/2013","Rolls, French Demi","Dinner","0.5","Each","150","0.50","5","32","0","310"
"07/21/2013","Drink, Sports, Lemon Lime, Powdered","Snacks","2.0","Scoops","155","0","0","40.66","0","257.28"
"07/21/2013","Matcha Green Tea Fraedo","Snacks","1.0","Serving","260","6","7","45","25","210"
"07/21/2013","Brownies (Mix + Black Beans)","Snacks","2.0","Servings","288","5","5.6","52.75","0","328.13"
"07/21/2013","Black Cherry Almond Bar","Snacks","1.0","Serving","240","5","10","43","0","130"
"07/21/2013","Grapes","Snacks","1.0","Cup","62","0.32","0.58","15.78","0","1.84"
"07/21/2013","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"07/21/2013","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","19.52","114.68"
"07/21/2013","Brownies (Mix + Black Beans)","Snacks","2.0","Servings","288","5","5.6","52.75","0","328.13"
"07/21/2013","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","19.52","114.68"
"07/20/2013","Crepes, Cherry","Breakfast","3.0","Each","390","12","3","66","60","300"
"07/20/2013","Watermelon, Diced, Fresh","Breakfast","1.5","Cups","68","0.34","1.39","17.21","0","2.28"
"07/20/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
