"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"08/31/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"08/31/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"08/31/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"08/31/2014","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"08/31/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"08/31/2014","Salmon, Wild Pink Alaskan, Canned","Lunch","6.0","Ounces","180","3","39","0","0","0","60","180"
"08/31/2014","Avocado","Lunch","0.5","Each","161","14.73","2.1","8.57","0.66","6.73","0","7.4"
"08/31/2014","Bread Whole Wheat Sprouted","Lunch","1.0","Serving","90","0.50","5","19","2","5","0","160"
"08/31/2014","Grapes, Red European","Lunch","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"08/31/2014","Pasta, Penne","Dinner","0.75","Cup","300","1.50","10.50","61.50","3","3","0","0"
"08/31/2014","Three Cheese Pasta Sauce","Dinner","1.5","Cups","240","15","12","18","3","6","15","1500"
"08/31/2014","Chicken breakfast sausage","Dinner","6.0","Pieces","300","15","33","3","3","n/a","105","1200"
"08/31/2014","Plums, 2 1/8","Snacks","1.0","Each","30","0.18","0.46","7.54","6.55","0.92","0","0"
"08/31/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"08/31/2014","Plums, 2 1/8","Snacks","1.0","Each","30","0.18","0.46","7.54","6.55","0.92","0","0"
"08/31/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"08/31/2014","Grapes, Red European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"08/30/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"08/30/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"08/30/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"08/30/2014","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"08/30/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"08/30/2014","Salmon, Wild Pink Alaskan, Canned","Lunch","6.0","Ounces","180","3","39","0","0","0","60","180"
"08/30/2014","Avocado","Lunch","0.5","Each","161","14.73","2.1","8.57","0.66","6.73","0","7.4"
"08/30/2014","Bread Whole Wheat Sprouted","Lunch","1.0","Serving","90","0.50","5","19","2","5","0","160"
"08/30/2014","Cookie, Oatmeal Raisin","Lunch","1.0","Each","120","6","2","16","1","8","5","85"
"08/30/2014","Milk, 2%, w/ Vitamin A & D","Lunch","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"08/30/2014","Vegetable Samosa","Lunch","3.0","Pieces","255","9","7.50","33","3","4.50","0","525"
"08/30/2014","Frenched Rack Of Lamb","Dinner","4.0","Pieces","540","44","32","4","n/a","n/a","130","700"
"08/30/2014","Zucchini","Dinner","10.0","Pieces","40","0","2.67","8","5.33","2.67","0","13.33"
"08/30/2014","Beer","Dinner","16.0","Fluid ounces","204","0","2.18","16.85","0","0","0","18.99"
"08/30/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"08/30/2014","Nectarines, Med, Fresh","Snacks","1.0","Each","62","0.45","1.51","14.98","11.20","2.41","0","0"
"08/30/2014","Cookie, Oatmeal Raisin","Snacks","1.0","Each","120","6","2","16","1","8","5","85"
"08/30/2014","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"08/30/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"08/30/2014","Plums, 2 1/8","Snacks","1.0","Each","30","0.18","0.46","7.54","6.55","0.92","0","0"
"08/30/2014","Donut, Glazed","Snacks","0.5","Each","130","7","1.50","15.50","6","0.50","0","165"
"08/30/2014","Plums, 2 1/8","Snacks","1.0","Each","30","0.18","0.46","7.54","6.55","0.92","0","0"
"08/30/2014","Plums, 2 1/8","Snacks","1.0","Each","30","0.18","0.46","7.54","6.55","0.92","0","0"
"08/30/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"08/29/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"08/29/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"08/29/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"08/29/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"08/29/2014","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"08/29/2014","365 Fat Free Yogurt Plain","Lunch","4.0","Cups","440","0","40","64","64","n/a","20","n/a"
"08/29/2014","New Orleans Iced Coffee","Lunch","1.0","Serving","160","6","6","19","19","n/a","25","85"
"08/29/2014","Grapes, Green European","Lunch","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"08/29/2014","Salmon","Dinner","10.0","Ounces","475","25","60","0","0","0","175","137.50"
"08/29/2014","Honey, Light","Dinner","0.5","Tablespoon","32","0","0.3","8.65","8.62","0.2","0","0.42"
"08/29/2014","Broccoli","Dinner","9.0","Ounces","75","0","9","12","6","6","0","75"
"08/29/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"08/29/2014","Cookies, Oatmeal Raisin, Soft Baked","Snacks","31.0","Grams","130","4.50","2","23","13","2","0","90"
"08/29/2014","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"08/29/2014","Strawberries, Whole","Snacks","3.0","Cups","138","1.30","2.89","33.18","21.12","8.64","0","4.32"
"08/29/2014","Grapes, Red European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"08/29/2014","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"08/29/2014","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","14.43","3.7","0","1.18"
"08/28/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"08/28/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"08/28/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"08/28/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"08/28/2014","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"08/28/2014","French Fries","Lunch","1.0","Each","400","18","7","54","0","2","0","245"
"08/28/2014","Ketchup","Lunch","0.125","Cup","29","0.9","0.52","7.54","6.83","0.9","0","334.20"
"08/28/2014","Mustard, Dijon","Lunch","0.125","Cup","30","0","0","0","0","0","0","720"
"08/28/2014","Bun, Hamburger, Plain","Lunch","1.0","Each","120","1.86","4.8","21.26","2.69","0.90","0","205.97"
"08/28/2014","Chicken Breast Breaded","Lunch","6.0","Ounces","270","37.50","33","22.50","1.50","1.50","90","930"
"08/28/2014","Bacon, Uncured, Apple Smoked","Lunch","1.0","Piece","90","7","5","0","0","0","15","240"
"08/28/2014","Dressing, Mayonnaise","Lunch","1.0","Tablespoon","90","10","0","0","0","0","5","85"
"08/28/2014","Cole Slaw, Homemade","Lunch","0.333","Cup","31","1.4","0.52","4.96","0","0.60","3.20","9.19"
"08/28/2014","Southwest Style Chicken Breast","Dinner","14.0","Ounces","532","22.40","64.40","16.80","2.80","2.80","252","1960"
"08/28/2014","Broccoli Slaw","Dinner","2.5","Cups","50","0","4","10","0","4","0","50"
"08/28/2014","Balsamic Vinegar, White","Dinner","0.5","Tablespoon","3","0","0","1","1","0","0","2.50"
"08/28/2014","Honey, Light","Dinner","0.5","Tablespoon","32","0","0.3","8.65","8.62","0.2","0","0.42"
"08/28/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"08/28/2014","Grapes, Red European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"08/28/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"08/28/2014","Strawberries, Whole","Snacks","3.0","Cups","138","1.30","2.89","33.18","21.12","8.64","0","4.32"
"08/27/2014","Trader Joe's Organic Multigrain Sandwich Bread","Breakfast","1.0","Serving","80","1","4","17","n/a","2","0","115"
"08/27/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"08/27/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
