"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"03/01/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"03/01/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"03/01/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"03/01/2015","Bread Whole Wheat Sprouted","Breakfast","2.0","Servings","180","1","10","38","4","10","0","320"
"02/28/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"02/28/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"02/28/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"02/28/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"02/28/2015","Chicken, Rotisserie, Half","Lunch","1.0","Each","610","29","89","1","1","0","405","1860"
"02/28/2015","Potatoes, Cooked in Skin, Peeled, Diced","Lunch","2.0","Cups","271","0.31","5.83","62.81","2.71","5.62","0","12.48"
"02/28/2015","Beer","Lunch","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"02/28/2015","Udon Noodle","Dinner","8.0","Ounces","440","9","n/a","n/a","n/a","n/a","n/a","n/a"
"02/28/2015","Chicken Breast Skinless - Raw","Dinner","6.0","Ounces","180","3","37.50","0","0","0","105","15"
"02/28/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"02/28/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"02/28/2015","Donut, Old Fashioned Cake","Snacks","1.0","Each","320","22","3","33","9","1","25","300"
"02/27/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"02/27/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"02/27/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"02/27/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"02/27/2015","Meatloaf, w/ Gravy","Lunch","12.0","Ounces","551","36.7","30.37","24.68","7.59","3.80","123.39","1993.22"
"02/27/2015","Carrots, Chopped","Lunch","2.0","Cups","105","0.61","2.38","24.52","12.13","7.17","0","176.64"
"02/27/2015","Oil, Olive, Extra Virgin","Lunch","1.0","Tablespoon","120","14","0","0","0","0","0","0"
"02/27/2015","Squash, Zucchini, Slices, Stmd","Dinner","1.0","Cup","27","0.65","2.5","4.84","5.35","1.80","0","5.40"
"02/27/2015","Sweet & Sour Pork Stir Fry Sizzlers","Dinner","5.0","Pieces","213","7.50","16.25","21.25","15","2.50","18.75","475"
"02/27/2015","Sausage, Pork, Smoked, Link, 4 x 1 1/8","Dinner","1.0","Each","209","19.20","8.15","0.12","0.64","0","41.48","562.36"
"02/27/2015","Chicken, Stock","Dinner","1.0","Cup","20","0","3","1","0","0","0","500"
"02/27/2015","Oil, Canola","Dinner","1.0","Tablespoon","124","14","0","0","0","0","0","0"
"02/27/2015","Ice Cream, French Vanilla, Soft Serve","Snacks","0.5","Cup","191","11.18","3.53","19.9","18.20","0.60","78.26","52.46"
"02/26/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"02/26/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"02/26/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"02/26/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"02/26/2015","Brussels Sprouts","Breakfast","1.0","Cup","120","3","6","18","8","10","0","210"
"02/26/2015","Soup, Chicken Noodle","Lunch","3.0","Cups","299","4.59","26.90","37.91","4.16","5.83","36.45","1421.55"
"02/26/2015","Spinach, Baby, Fresh","Lunch","3.0","Cups","21","0.35","2.57","3.27","0.38","1.98","0","71.10"
"02/26/2015","Tomatoes, Cherry","Lunch","10.0","Each","31","0.34","1.50","6.66","4.47","2.4","0","8.50"
"02/26/2015","Beets, Slices","Lunch","1.0","Cup","58","0.23","2.19","13","9.19","3.81","0","106.8"
"02/26/2015","Salad Dressing, Ranch","Lunch","2.0","Tablespoons","143","15.4","0.39","1.29","1.12","0.8","7.84","277.20"
"02/26/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"02/26/2015","Sweet Potatoes, Dark Orange, 5","Dinner","1.0","Each","112","0.7","2.4","26.16","5.43","3.90","0","71.50"
"02/26/2015","Butter, Salted","Dinner","1.0","Tablespoon","100","11.36","0.12","0.1","0.1","0","30.10","80.64"
"02/26/2015","Bread Crumbs, Plain","Dinner","0.25","Cup","107","1.43","3.60","19.43","1.67","1.22","0","197.64"
"02/26/2015","Soup, Pork Roast","Dinner","2.0","Cups","245","5.98","16.2","32","5.98","5.88","29.40","1778.70"
