"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"11/23/2014","Home Fries Diced & Seasoned","Breakfast","8.0","Ounces","187","0","5.33","42.67","0","5.33","0","1013.33"
"11/23/2014","Egg, Scrambled, Large","Breakfast","3.0","Each","306","22.34","20.29","4.3","3.17","0","644.16","512.40"
"11/23/2014","Sour Cream, Reg","Breakfast","0.25","Cup","120","10","2","4","2","0","40","30"
"11/23/2014","Cheese, Cheddar, Shredded","Breakfast","0.25","Cup","114","9.36","7.3","0.36","0.15","0","29.66","175.43"
"11/23/2014","Tortilla, Corn","Breakfast","2.0","Each","105","1.37","2.74","21.43","0.42","3.2","0","21.60"
"11/23/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"11/23/2014","Ice Cream, Vanilla","Lunch","1.0","Cup","273","14.52","4.62","31.15","28.1","0.92","58.8","105.60"
"11/23/2014","Yogurt, Greek, Plain, Nonfat","Dinner","4.0","Cups","480","0","88","28","24","0","0","280"
"11/23/2014","Blackberries","Dinner","2.5","Cups","155","1.76","5","34.60","17.57","19.8","0","3.60"
"11/23/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"11/23/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"11/23/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"11/23/2014","Bread Whole Wheat Sprouted","Snacks","1.0","Serving","90","0.50","5","19","2","5","0","160"
"11/23/2014","Apricot, Preserves, Organic, Reduced Sugar","Snacks","1.0","Tablespoon","30","0","0","7","7","0","0","0"
"11/23/2014","Bread Whole Wheat Sprouted","Snacks","1.0","Serving","90","0.50","5","19","2","5","0","160"
"11/23/2014","Apricot, Preserves, Organic, Reduced Sugar","Snacks","1.0","Tablespoon","30","0","0","7","7","0","0","0"
"11/23/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"11/22/2014","Donut, Glazed","Breakfast","1.0","Each","260","14","3","31","12","1","0","330"
"11/22/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"11/22/2014","Cafe Latte, w/ 2%, Grande","Breakfast","1.0","Each","190","7","12","18","n/a","0","n/a","n/a"
"11/22/2014","Pizza 20 (Amici's Combo Scaled)","Lunch","0.25","Serving","1,140","58","50","104","n/a","n/a","130","4420"
"11/22/2014","Soda, Root Beer","Lunch","8.0","Fluid ounces","120","0","0","31","31","0","0","30"
"11/22/2014","Eggplant, Cubes","Dinner","3.0","Cups","59","0.47","2.48","14.2","5.78","8.36","0","4.92"
"11/22/2014","Squash, Tempura Battered","Dinner","0.5","Each","75","4","0.50","8.50","0.50","0.50","0","455"
"11/22/2014","Sushi, California Roll","Dinner","6.0","Pieces","271","4.50","7.50","49.50","5.25","2.25","0","477.75"
"11/22/2014","Sushi, California Roll Plus","Dinner","6.0","Pieces","371","7.50","10.50","65.70","7.50","3.75","0","635.25"
"11/22/2014","Donut, Chocolate Frosted","Snacks","1.0","Each","270","15","3","31","13","1","0","340"
"11/22/2014","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"11/22/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"11/21/2014","Egg Whites, Large, Ckd","Breakfast","3.0","Each","75","0","17.74","1.13","0","0","0","226.45"
"11/21/2014","Home Fries Diced & Seasoned","Breakfast","6.0","Ounces","140","0","4","32","0","4","0","760"
"11/21/2014","Salsa Autentica","Breakfast","0.125","Cup","10","0","0","2","0","0","0","260"
"11/21/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"11/21/2014","Grapes, Red European","Breakfast","0.5","Cup","52","0.12","0.54","13.67","11.69","0.68","0","1.51"
"11/21/2014","Home Fries Diced & Seasoned","Lunch","4.0","Ounces","93","0","2.67","21.33","0","2.67","0","506.67"
"11/21/2014","Cauliflower","Lunch","4.0","Ounces","27","0","5.33","10.67","5.33","5.33","0","66.67"
"11/21/2014","Fish, Tilapia, Cooked","Lunch","4.0","Ounces","146","3.2","29.81","0","0","0","64.98","63.84"
"11/21/2014","Corn, Yellow, Sweet, Kernels","Lunch","0.25","Cup","33","0.52","1.26","7.20","2.41","0.77","0","5.78"
"11/21/2014","Sushi, Cucumber Roll","Lunch","2.0","Pieces","40","0.33","1","8.33","0.67","0.67","0","30"
"11/21/2014","Apple, Medium","Lunch","1.0","Each","95","0.31","0.47","25.13","18.91","4.37","0","1.82"
"11/21/2014","Frozen Yogurt, All Flavors, Non Chocolate","Lunch","0.5","Cup","110","3.13","2.61","18.79","17.33","0","11.31","54.81"
"11/21/2014","Sushi, Spicy Roll, Tuna","Lunch","1.0","Piece","56","1.38","3","7.13","0.88","0.25","6.38","34.38"
"11/21/2014","Rice, Wild, Cooked","Dinner","0.5","Cup","70","0.25","3","15","0.50","1.48","0","2.50"
"11/21/2014","Fish, Sole, Cooked","Dinner","8.0","Ounces","265","3.47","54.76","0","0","0","154.13","238"
"11/21/2014","Bok Choy","Dinner","1.0","Cup","7","0","0.67","1.33","0.67","0.67","0","30"
"11/21/2014","Thai Yellow Curry Sauce","Dinner","0.5","Cup","200","14","2","18","10","2","n/a","1640"
