"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"05/12/2013","Burrito; Seven Suns; Meat Lovers","Lunch","1.0","Serving","1,494","100.94","76.21","67.7","1455.96","3049.92"
"05/12/2013","Coffee, Brewed","Lunch","1.5","Pints","7","0.14","0.85","0","0","14.21"
"05/12/2013","Chicken, Breast, Grilled","Dinner","10.0","Ounces","310","10","55","0","162.50","466.67"
"05/12/2013","TJ Asparagus","Dinner","0.75","Cup","75","6","3","4.50","0","67.50"
"05/12/2013","Pork, Prosciutto, Sliced","Dinner","2.0","Pieces","60","3","8","0","25","460"
"05/12/2013","Cheese, Mozzarella, Shredded","Dinner","0.25","Cup","84","6.26","6.21","0.61","22.12","175.56"
"05/12/2013","Wine, White","Dinner","8.0","Fluid ounces","193","0","0.16","6.12","0","11.76"
"05/12/2013","Cream, Heavy Whipping","Dinner","0.5","Cup","414","44.40","2.46","3.35","164.40","45.60"
"05/12/2013","Sourdoug","Dinner","2.0","Slices","160","0","6","34","0","300"
"05/12/2013","Shot Bloks Margarita","Snacks","5.0","Pieces","150","0","0","40","0","350"
"05/12/2013","Candy, Chocolate","Snacks","1.5","Tablespoons","79","3.38","0.75","11.25","1.88","9.38"
"05/12/2013","Coffee, Brewed","Snacks","1.0","Pint","5","0.9","0.57","0","0","9.47"
"05/12/2013","Cinnamon Bears","Snacks","1.0","Serving","120","0","0","33","0","15"
"05/12/2013","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"05/12/2013","Grapes","Snacks","1.0","Cup","62","0.32","0.58","15.78","0","1.84"
"05/11/2013","Egg, Hard Boiled, Whole, Large","Breakfast","2.0","Each","155","10.61","12.58","1.12","424","124"
"05/11/2013","Cereal, Granola, Homemade","Breakfast","2.0","Cups","1,193","58.71","36.23","129.93","0","61"
"05/11/2013","Coffee, Brewed","Breakfast","1.0","Pint","5","0.9","0.57","0","0","9.47"
"05/11/2013","Chianti Salami","Lunch","0.5","Pound","720","56","48","8","200","2960"
"05/11/2013","Cheese, Cheddar, Shredded","Lunch","0.5","Cup","228","18.72","14.7","0.72","59.33","350.87"
"05/11/2013","Cheese, Cheddar, Shredded","Dinner","0.125","Cup","57","4.68","3.52","0.18","14.83","87.72"
"05/11/2013","Mashed Potatoes, Inst","Dinner","1.0","Cup","360","13","2","54","6","100"
"05/11/2013","Ribeye Steak","Dinner","1.0","Pound","1,080","84","80","0","240","240"
"05/11/2013","Candy Bar, Almond Joy, Fun Size","Dinner","1.0","Each","91","5.12","0.78","11.31","0.76","26.98"
"05/11/2013","Cookie, Chocolate Chip, Soft","Snacks","5.0","Each","341","15.46","3.67","48.79","0","204"
"05/11/2013","Bar, Chocolate, Energy","Snacks","1.0","Each","90","3","6","10","0","95"
"05/11/2013","Mint Cliff Bar","Snacks","0.5","Serving","120","2.50","5","21","0","85"
"05/11/2013","Shot Bloks Margarita","Snacks","4.0","Pieces","120","0","0","32","0","280"
"05/11/2013","Wine, Champagne","Snacks","4.0","Fluid ounces","91","0","0","2.20","0","0"
"05/11/2013","Pretzels, Peanut Butter Filled","Snacks","13.0","Pieces","182","9.10","6.50","19.50","0","429"
"05/11/2013","Candy, Chocolate","Snacks","1.5","Tablespoons","79","3.38","0.75","11.25","1.88","9.38"
"05/10/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"05/10/2013","Burrito; Seven Suns; Breakfast; Avocado","Breakfast","0.5","Serving","798","56.73","32.78","41.55","673.82","1181.35"
"05/10/2013","Burrito; Seven Suns; Breakfast; Avocado","Lunch","0.5","Serving","798","56.73","32.78","41.55","673.82","1181.35"
"05/10/2013","Cookie, Chocolate Chip, Soft","Lunch","1.0","Each","68","3.9","0.74","9.76","0","40.80"
"05/10/2013","Cheese, Cheddar, Shredded","Dinner","0.25","Cup","114","9.36","7.3","0.36","29.66","175.43"
"05/10/2013","Sausage, Chorizo, Pork & Beef, Link","Dinner","0.25","Each","68","5.74","3.62","0.28","13.20","185.25"
"05/10/2013","Cream Cheese","Dinner","0.25","Cup","120","9","6","6","40","210"
"05/10/2013","Hot Cocoa, Rich, Chocolate, Packet","Dinner","1.0","Each","80","3","0.60","15","0","170"
"05/10/2013","Cookie, Chocolate Chip, Soft","Dinner","3.5","Each","238","10.83","2.57","34.15","0","142.80"
"05/10/2013","Mashed Potatoes, Inst","Dinner","1.5","Cups","540","19.50","3","81","9","150"
"05/10/2013","Cookie, Chocolate Chip, Soft","Snacks","5.0","Each","341","15.46","3.67","48.79","0","204"
